Course Code,Section Code,Instructor,Semester,Comment Type,Comment Text,Normalized Name
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,x Great lecturer with interesting stories. Friendly but very firm in his beliefs.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,he is great!,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,GOOD,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,Excellent,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,N/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,Na,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,everything all Explanations are up to the point Everything All discussions The practical discussions Class discussions on people's life experiences.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,Ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,All all all .,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,the whole course work.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,..,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,Ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,Excellent,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,all Not applicable.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,Na,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Dhd .,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Na,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Excellent,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Not applicable.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,They are helpful and educating.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Na,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Excellent,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,N/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,N/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Excellent,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Na,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,and beneficial Excellent.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,Na,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,Excellent,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,None,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,Not applicable.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,n/a,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Ok,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,NA,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,EXCELLENT,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,excellent,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Okay He makes the class lively by involving everyone.,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,GOOD,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,N/A,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,D,"onditi, tom",Summer Semester 2019 (UNDG),Overall,excellent,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,N/A,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,All .,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,n/a,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,.,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,.,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,n/a,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,NONE,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Thh No Stop being so anal about people getting to class on time.,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,NONE,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,.,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,.,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,.,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,fair,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Fair,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,?,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,none,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,.,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Excellent,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,n/a,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Helpful .,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,n/a,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,NONE,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,.,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,?,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,nothing Anything more that can help Use of weblogs .,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,NONE,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,Nil,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,"This whole course feels like a waste of time. Please update the material and get with it. We have deeper issues as a generation, not just dealing with 'women's success destabilizing men'. This is not the 80's please.",onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,None,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,n/a,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,.,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Resources,n/a,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,EXCELLENT,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Ok,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Good,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent,onditi tom
SEN4800,G,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent,onditi tom
